Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
YOSE,Vascular Plant,Poales,Poaceae,139313,Trisetum spicatum,,spike trisetum,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Poaceae,139334,Trisetum wolfii,,"wolf trisetum, Wolf's trisetum",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Poaceae,146727,Triticum aestivum,,"common wheat, wheat",Present,,Rare,Non-native,,Approved
YOSE,Vascular Plant,Poales,Poaceae,146754,Vulpia bromoides,,"brome fescue, brome six-weeks grass, desert fescue",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Poales,Poaceae,215513,Vulpia microstachys var. confusa,,confusing fescue,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Poaceae,215518,Vulpia microstachys var. pauciflora,,Pacific fescue,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Poales,Poaceae,146756,Vulpia myuros,,"foxtail fescue, rattail fescue, rat-tail fescue, rat-tailed fescue",,,,,,In Review
YOSE,Vascular Plant,Poales,Poaceae,241539,Vulpia myuros var. hirsuta,,,Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Poales,Poaceae,161966,Vulpia myuros var. myuros,,,Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Poales,Typhaceae,147651,Sparganium angustifolium,,"narrowleaf burr reed, narrowleaf burreed, narrowleaf bur-reed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Poales,Typhaceae,666256,Sparganium emersum ssp. emersum,,emersed bur-reed,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Poales,Typhaceae,168345,Sparganium natans,,small bur-reed,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Poales,Typhaceae,147660,Typha latifolia,,"broadleaf cattail, cattail, common cattail",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Blechnaceae,85425,Woodwardia fimbriata,,"giant chain fern, giant chainfern",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Dennstaedtiaceae,217047,Pteridium aquilinum var. pubescens,,"eagle fern, hairy brackenfern, western bracken, western brackenfern",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Dryopteridaceae,78603,Dryopteris arguta,,coastal woodfern,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Dryopteridaceae,79562,Dryopteris filix-mas,,"male fern, male woodfern, malefern",Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Dryopteridaceae,81059,Polystichum imbricans ssp. imbricans,,narrowleaf swordfern,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Dryopteridaceae,81081,Polystichum kruckebergii,,Kruckeberg's hollyfern,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Dryopteridaceae,158663,Polystichum munitum,,western swordfern,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Polypodiaceae,75592,Polypodium californicum,,California polypody,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Polypodiaceae,157676,Polypodium calirhiza,,nested polypody,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Polypodiaceae,75625,Polypodium glycyrrhiza,,licorice fern,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Polypodiaceae,75636,Polypodium hesperium,,western polypody,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,91244,Adiantum aleuticum,,"Aleutian maidenhair, Aleutian maidenhair-fern, five-finger fern",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,81013,Adiantum jordanii,,"California maidenhair, California maidenhair fern",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,82318,Aspidotis californica,,California lacefern,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,82340,Aspidotis densa,,"Indian's dream, pod fern",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,80913,Cheilanthes covillei,,"Coville's lip fern, Coville's lipfern",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,81639,Cheilanthes gracillima,,lace lipfern,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,81661,Cheilanthes intertexta,,coastal lipfern,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,82497,Cryptogramma acrostichoides,,American rockbrake,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,154145,Cryptogramma cascadensis,,Cascade rockbrake,Not In Park,Historical,,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,76708,Pellaea andromedifolia,,coffee cliffbrake,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,76741,Pellaea breweri,,Brewer's cliffbrake,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,76752,Pellaea bridgesii,,Bridges' cliffbrake,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,231032,Pellaea mucronata var. californica,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,768426,Pellaea mucronata var. mucronata,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,160574,Pentagramma pallida,,pale silverback fern,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Pteridaceae,203400,Pentagramma triangularis ssp. triangularis,,"goldback fern, goldfern, western goldfern",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Woodsiaceae,217930,Athyrium alpestre var. americanum,,alpine ladyfern,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Woodsiaceae,217938,Athyrium filix-femina var. cyclosorum,,subarctic ladyfern,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Woodsiaceae,84468,Cystopteris fragilis,,"brittle bladder fern, brittle bladderfern, fragile fern",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Woodsiaceae,85369,Woodsia oregana,,"Oregon cliff fern, Oregon woodsia, western cliff fern",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Polypodiales,Woodsiaceae,85391,Woodsia scopulina,Woodsia scopulina ssp. scopulina (204608),"Rocky Mountain cliff fern, Rocky Mountain woodsia",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Berberidaceae,218997,Berberis aquifolium var. dictyota,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Berberidaceae,218999,Berberis aquifolium var. repens,,,Not In Park,Historical,,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,94645,Dendromecon rigida,,tree poppy,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,94712,Dicentra chrysantha,,golden eardrops,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,95543,Dicentra formosa,,Pacific bleeding heart,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,95599,Dicentra pauciflora,,shorthorn steer's-head,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,95610,Dicentra uniflora,,"longhorn steer's-head, steershead",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,95632,Eschscholzia caespitosa,,tufted poppy,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,95643,Eschscholzia californica,,"California goldenpoppy, California poppy",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,96601,Eschscholzia hypecoides,,San Benito poppy,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,98196,Platystemon californicus,,"California creamcups, creamcups",Present,,Unknown,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Papaveraceae,98240,Romneya coulteri,,Coulter's Matilija poppy,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,88503,Aconitum columbianum,,Columbian monkshood,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,95198,Actaea rubra,,"red baneberry, western baneberry",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,89565,Anemone drummondii,,Drummond's anemone,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,171038,Anemone occidentalis,,white pasqueflower,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,96289,Aquilegia formosa,,"crimson columbine, western columbine",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,97152,Aquilegia pubescens,,Sierra columbine,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,218902,Caltha leptosepala var. biflora,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,93493,Clematis lasiantha,,pipestem clematis,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,93504,Clematis ligusticifolia,,"hierba de chivo, old-man's-beard, virgins bower, virginsbower, virgin's-bower, western white clematis",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,92361,Delphinium depauperatum,,"slim larkspur, wand larkspur",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,91092,Delphinium glaucum,,"mountain larkspur, Sierra larkspur, tower larkspur",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,91103,Delphinium gracilentum,,pine forest larkspur,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,91159,Delphinium hansenii ssp. hansenii,,Eldorado larkspur,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,92820,Delphinium nudicaule,,red larkspur,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,92831,Delphinium nuttallianum,,"low larkspur, Nuttall's larkspur, twolobe larkspur, two-lobe larkspur",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,94158,Delphinium patens ssp. patens,,zigzag larkspur,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,88209,Delphinium polycladon,,"marsh larkspur, mountain marsh larkspur",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,184802,Isopyrum occidentale,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,158348,Kumlienia hystricula,,waterfall false buttercup,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,104690,Ranunculus alismifolius var. alismellus,,plantainleaf buttercup,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,104689,Ranunculus alismifolius var. alismifolius,,plantainleaf buttercup,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,235817,Ranunculus aquatilis var. capillaceus,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,235827,Ranunculus aquatilis var. hispidulus,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,95490,Ranunculus californicus,,California buttercup,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,217819,Ranunculus cymbalaria var. saximontanus,,Rocky Mountain buttercup,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,104708,Ranunculus eschscholtzii var. oxynotus,,Eschscholtz's buttercup,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,96913,Ranunculus flammula,,"greater creeping spearwort, spearwort buttercup",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,96980,Ranunculus hebecarpus,,"delicate buttercup, downy-fruit buttercup",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,98519,Ranunculus muricatus,,spinyfruit buttercup,Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,98553,Ranunculus occidentalis,,western buttercup,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,104743,Ranunculus orthorhynchus var. orthorhynchus,,straightbeak buttercup,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,89785,Ranunculus uncinatus,,"hooked buttercup, woodland buttercup",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,91431,Thalictrum fendleri,,"Fendler's meadowrue, Fendler's meadow-rue",,,,,,In Review
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,104778,Thalictrum fendleri var. fendleri,,"Fendler's meadowrue, Fendler's meadow-rue",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,215305,Thalictrum fendleri var. polycarpum,,"Fendler's meadow-rue, manyfruit meadowrue",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,91497,Thalictrum occidentale,,"western meadowrue, western meadow-rue",Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Ranunculales,Ranunculaceae,91530,Thalictrum sparsiflorum,,"fewflower meadowrue, fewflower meadow-rue",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,124274,Ceanothus cordulatus,,whitethorn ceanothus,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,220073,Ceanothus cuneatus var. cuneatus,,buckbrush,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,124283,Ceanothus diversifolius,,pinemat,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,124289,Ceanothus fresnensis,,Fresno mat,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,124297,Ceanothus integerrimus,,"deerbrush, deerbrush ceanothus",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,124301,Ceanothus leucodermis,,chaparral whitethorn,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,124317,Ceanothus parvifolius,,littleleaf ceanothus,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,220092,Ceanothus velutinus var. velutinus,,snowbrush ceanothus,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,192338,Rhamnus ilicifolia,,hollyleaf redberry,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,124814,Rhamnus rubra,,red buckthorn,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rhamnaceae,207881,Rhamnus tomentella ssp. cuspidata,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,129562,Adenostoma fasciculatum,,chamise,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,217506,Amelanchier alnifolia var. pumila,Amelanchier alnifolia (129583),dwarf serviceberry,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,129597,Amelanchier utahensis,,"Utah serviceberry, Utah shadberry, western serviceberry",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,666095,Cercocarpus betuloides var. betuloides,,birch-leaf mountain-mahogany,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,129618,Chamaebatia foliolosa,,mountain misery,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,129620,Chamaebatiaria millefolium,,"desert sweet, fernbush",Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,126256,Fragaria vesca,,woodland strawberry,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,126261,Fragaria virginiana,,"thickleaved wild strawberry, Virginia strawberry, wild strawberry",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,126278,Geum macrophyllum,,"largeleaf avens, large-leaf avens",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,130594,Holodiscus discolor,,"creambush, creambush oceanspray, hillside oceanspray, oceanspray",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,157077,Holodiscus microphyllus var. microphyllus,Holodiscus microphyllus (130596),,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,206344,Horkelia californica ssp. dissita,,California horkelia,Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119444,Horkelia fusca ssp. parviflora,,smallflower horkelia,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119458,Horkelia tridentata ssp. tridentata,Horkelia tridentata (119456),threetooth horkelia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,157363,Ivesia gordonii,,Gordon's ivesia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119474,Ivesia lycopodioides ssp. lycopodioides,,"clubmoss ivesia, clubmoss mousetail",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119475,Ivesia lycopodioides ssp. megalopetala,,clubmoss mousetail,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119477,Ivesia muirii,,granite mousetail,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119483,Ivesia pygmaea,,"dwarf ivesia, dwarf mousetail",Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119485,Ivesia santolinoides,,Sierra mousetail,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,106644,Ivesia shockleyi var. shockleyi,,"Shockley's ivesia, sky mousetail",Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,119489,Ivesia unguiculata,,Yosemite mousetail,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,120335,Physocarpus capitatus,,Pacific ninebark,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,768420,Potentilla anserina ssp. anserina,,,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,215173,Potentilla diversifolia var. diversifolia,,"mountain-meadow cinquefoil, varileaf cinquefoil",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,204007,Potentilla drummondii ssp. breweri,,"Brewer's cinquefoil, Drummond's cinquefoil",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,127002,Potentilla drummondii ssp. bruceae,,Drummond's cinquefoil,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,127001,Potentilla drummondii ssp. drummondii,,Drummond's cinquefoil,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,127006,Potentilla flabellifolia,,"high mountain cinquefoil, Mount Rainier cinquefoil",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,127008,Potentilla fruticosa,,"bush cinquefoil, golden hardhack, shrubby cinquefoil, widdy",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,127011,Potentilla glandulosa,,"gland cinquefoil, sticky cinquefoil",,,,,,In Review
YOSE,Vascular Plant,Rosales,Rosaceae,205302,Potentilla glandulosa ssp. glandulosa,,sticky cinquefoil,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,205306,Potentilla glandulosa ssp. hansenii,,Hansen's cinquefoil,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,205311,Potentilla glandulosa ssp. nevadensis,,Nevada cinquefoil,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Rosales,Rosaceae,205315,Potentilla glandulosa ssp. reflexa,,sticky cinquefoil,Present,,Uncommon,Native,,Approved
