Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,158348,503292,Active,Kumlienia hystricula,waterfall false buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,104690,194932,Active,Ranunculus alismifolius var. alismellus,plantainleaf buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,104689,194931,Active,Ranunculus alismifolius var. alismifolius,plantainleaf buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,235817,539432,Active,Ranunculus aquatilis var. capillaceus,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,235827,539437,Active,Ranunculus aquatilis var. hispidulus,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,95490,18595,Active,Ranunculus californicus,California buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,217819,529964,Active,Ranunculus cymbalaria var. saximontanus,Rocky Mountain buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,104708,194949,Active,Ranunculus eschscholtzii var. oxynotus,Eschscholtz's buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,96913,18604,Active,Ranunculus flammula,"greater creeping spearwort, spearwort buttercup",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,96980,18610,Active,Ranunculus hebecarpus,"delicate buttercup, downy-fruit buttercup",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98519,18629,Active,Ranunculus muricatus,spinyfruit buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98553,18632,Active,Ranunculus occidentalis,western buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,104743,194980,Active,Ranunculus orthorhynchus var. orthorhynchus,straightbeak buttercup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89785,18652,Active,Ranunculus uncinatus,"hooked buttercup, woodland buttercup",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,104778,195010,Active,Thalictrum fendleri var. fendleri,"Fendler's meadowrue, Fendler's meadow-rue",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,215305,531130,Active,Thalictrum fendleri var. polycarpum,"Fendler's meadow-rue, manyfruit meadowrue",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,91530,18679,Active,Thalictrum sparsiflorum,"fewflower meadowrue, fewflower meadow-rue",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,124274,28458,Active,Ceanothus cordulatus,whitethorn ceanothus,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,220073,531445,Active,Ceanothus cuneatus var. cuneatus,buckbrush,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,124283,28466,Active,Ceanothus diversifolius,pinemat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,124289,28471,Active,Ceanothus fresnensis,Fresno mat,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,124297,28479,Active,Ceanothus integerrimus,"deerbrush, deerbrush ceanothus",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,124301,28482,Active,Ceanothus leucodermis,chaparral whitethorn,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,124317,28497,Active,Ceanothus parvifolius,littleleaf ceanothus,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,220092,531454,Active,Ceanothus velutinus var. velutinus,snowbrush ceanothus,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,192338,520016,Active,Rhamnus ilicifolia,hollyleaf redberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,124814,28583,Active,Rhamnus rubra,red buckthorn,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rhamnaceae,207881,526542,Active,Rhamnus tomentella ssp. cuspidata,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,129562,25090,Active,Adenostoma fasciculatum,chamise,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,217506,532084,Active,Amelanchier alnifolia var. pumila,"juneberry, Pacific serviceberry, Saskatoon serviceberry, western serviceberry, western shadbush",Amelanchier alnifolia,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,129597,25121,Active,Amelanchier utahensis,"Utah serviceberry, Utah shadberry, western serviceberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,666095,-743533,Inactive,Cercocarpus betuloides var. betuloides,birch-leaf mountain-mahogany,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,129618,25140,Active,Chamaebatia foliolosa,mountain misery,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,126256,24634,Active,Fragaria vesca,woodland strawberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,126261,24639,Active,Fragaria virginiana,"thickleaved wild strawberry, Virginia strawberry, wild strawberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,126278,24654,Active,Geum macrophyllum,"largeleaf avens, large-leaf avens",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,130594,25177,Active,Holodiscus discolor,"creambush, creambush oceanspray, hillside oceanspray, oceanspray",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,157077,-502443,Inactive,Holodiscus microphyllus var. microphyllus,,Holodiscus microphyllus,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,119444,25199,Active,Horkelia fusca ssp. parviflora,smallflower horkelia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,119458,25210,Active,Horkelia tridentata ssp. tridentata,threetooth horkelia,Horkelia tridentata,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,157363,503218,Active,Ivesia gordonii,Gordon's ivesia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,119474,25225,Active,Ivesia lycopodioides ssp. lycopodioides,"clubmoss ivesia, clubmoss mousetail",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,119475,25226,Active,Ivesia lycopodioides ssp. megalopetala,clubmoss mousetail,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,119477,25228,Active,Ivesia muirii,granite mousetail,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,119485,25235,Active,Ivesia santolinoides,Sierra mousetail,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,119489,25239,Active,Ivesia unguiculata,Yosemite mousetail,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,120335,25279,Active,Physocarpus capitatus,Pacific ninebark,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,768420,-9798288,Inactive,Potentilla anserina ssp. anserina,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,215173,529820,Active,Potentilla diversifolia var. diversifolia,"mountain-meadow cinquefoil, varileaf cinquefoil",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,204007,525141,Active,Potentilla drummondii ssp. breweri,"Brewer's cinquefoil, Drummond's cinquefoil",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127002,24705,Active,Potentilla drummondii ssp. bruceae,Drummond's cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127001,24704,Active,Potentilla drummondii ssp. drummondii,Drummond's cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127006,24709,Active,Potentilla flabellifolia,"high mountain cinquefoil, Mount Rainier cinquefoil",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127008,24710,Active,Potentilla fruticosa,"bush cinquefoil, golden hardhack, shrubby cinquefoil, widdy",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,205302,524577,Active,Potentilla glandulosa ssp. glandulosa,sticky cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,205306,524579,Active,Potentilla glandulosa ssp. hansenii,Hansen's cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,205311,524581,Active,Potentilla glandulosa ssp. nevadensis,Nevada cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,205315,524583,Active,Potentilla glandulosa ssp. reflexa,sticky cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,233074,539212,Active,Potentilla gracilis var. elmeri,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,220098,531457,Active,Potentilla gracilis var. fastigiata,"northwest cinquefoil, Nuttall's cinquefoil, slender cinquefoil",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,221046,531522,Active,Potentilla gracilis var. flabelliformis,"fanleaf cinquefoil, slender cinquefoil",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,158765,504579,Active,Potentilla grayi,Gray's cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,290965,565429,Active,Potentilla pseudosericea,silky cinquefoil,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127080,24776,Active,Prunus emarginata,"bitter cherry, bittercherry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127111,24803,Active,Prunus subcordata,Klamath plum,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,216020,529893,Active,Prunus virginiana var. demissa,western chokecherry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,166429,508162,Active,Rosa bridgesii,pygmy rose,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127926,24818,Active,Rosa californica,California wildrose,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127937,24828,Active,Rosa gymnocarpa,dwarf rose,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127947,24837,Active,Rosa pinetorum,pine rose,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,215629,530129,Active,Rosa woodsii var. ultramontana,Woods' rose,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127964,24852,Active,Rubus discolor,"Himalaya blackberry, Himalayan blackberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,128054,24933,Active,Rubus glaucifolius,San Diego raspberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,127965,24853,Active,Rubus laciniatus,"cutleaf blackberry, cut-leaved blackberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,128893,24968,Active,Rubus leucodermis,"western raspberry, whitebark raspberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,128937,25007,Active,Rubus parviflorus,"thimbleberry, western thimbleberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,129543,25073,Active,Rubus ursinus,California blackberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,120368,25308,Active,Sibbaldia procumbens,"creeping sibbaldia, creeping-glow-wort, prostrate sibbaldia",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,120383,25321,Active,Sorbus californica,California mountain-ash,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,216696,530498,Active,Sorbus scopulina var. scopulina,"Cascade mountain-ash, Greene's mountain-ash",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Rosaceae,120396,25333,Active,Spiraea densiflora,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Urticaceae,203961,524787,Active,Urtica dioica ssp. holosericea,"hoary stinging nettle, slim nettle, stinging nettle",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Rosales,Urticaceae,100728,19158,Active,Urtica urens,"burning nettle, dwarf nettle",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Salviniales,Marsileaceae,91273,181813,Active,Marsilea vestita ssp. vestita,"hairy pepperwort, hairy waterclover",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,91859,184676,Active,Arceuthobium abietinum,fir dwarf mistletoe,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,131312,27887,Active,Arceuthobium americanum,"American dwarf mistletoe, lodgepole pine dwarf mistletoe",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,131314,27889,Active,Arceuthobium californicum,sugar pine dwarf mistletoe,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,131316,27890,Active,Arceuthobium campylopodum,western dwarf mistletoe,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,131320,27894,Active,Arceuthobium occidentale,"digger pine dwarf mistletoe, gray pine dwarf mistletoe",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,203508,523878,Active,Comandra umbellata ssp. californica,"bastard toadflax, California bastard toadflax",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,171393,508128,Active,Phoradendron densum,dense mistletoe,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,131289,27866,Active,Phoradendron juniperinum,"incense cedar mistletoe, juniper mistletoe",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,171398,508130,Active,Phoradendron libocedri,incense cedar mistletoe,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,171395,508129,Active,Phoradendron pauciflorum,fir mistletoe,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Santalales,Santalaceae,131299,27875,Active,Phoradendron villosum,Pacific mistletoe,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Sapindales,Anacardiaceae,126786,28791,Active,Rhus trilobata,skunkbush sumac,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Sapindales,Anacardiaceae,126817,28819,Active,Toxicodendron diversilobum,Pacific poison oak,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Sapindales,Sapindaceae,85574,183682,Active,Acer glabrum var. torreyi,Torrey's maple,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Sapindales,Sapindaceae,126738,28748,Active,Acer macrophyllum,bigleaf maple,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Sapindales,Sapindaceae,125766,28716,Active,Aesculus californica,California buckeye,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Crassulaceae,200331,524018,Active,Dudleya cymosa ssp. cymosa,canyon liveforever,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Crassulaceae,193987,518487,Active,Parvisedum pumilum,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Crassulaceae,122486,24126,Active,Sedum lanceolatum,"lanceleaf stonecrop, lance-leaf stonecrop, spearleaf stonecrop",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Crassulaceae,122505,24143,Active,Sedum obtusatum ssp. obtusatum,"Sierra stonecrop, Sierran stonecrop",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Crassulaceae,209926,526670,Active,Sedum rosea ssp. integrifolium,ledge stonecrop,"Sedum roseum ssp. integrifolium, Rhodiola integrifolia ssp. integrifolia",Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Crassulaceae,122533,24169,Active,Sedum spathulifolium,broadleaf stonecrop,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Crassulaceae,122542,24177,Active,Sedum stenopetalum,"wormleaf stonecrop, yellow stonecrop",,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,163376,504795,Active,Ribes amarum,bitter gooseberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,213792,530046,Active,Ribes cereum var. cereum,"wax currant, white squaw currant",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,234023,539616,Active,Ribes cereum var. inebrians,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,214643,530056,Active,Ribes inerme var. inerme,whitestem gooseberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125278,24477,Active,Ribes lasianthum,alpine gooseberry,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125288,24486,Active,Ribes montigenum,"alpine prickly currant, gooseberry currant, mountain gooseberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125289,24487,Active,Ribes nevadense,Sierra currant,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,214670,530069,Active,Ribes roezlii var. roezlii,"Roezl's gooseberry, Sierra gooseberry",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125316,24510,Active,Ribes viscosissimum,sticky currant,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Haloragaceae,161492,503906,Active,Myriophyllum sibiricum,"American watermilfoil, shortspike watermilfoil, Siberian water-milfoil",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123493,24311,Active,Bolandra californica,Sierra false coolwort,,Present
