institutionCode,collectionCode,basisOfRecord,family,species,day,month,year,decimalLatitude,decimalLongitude
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Trifolium pratense,9,6,2023,37.744737,-119.57805
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Angelica capitellata,13,8,2023,37.87268,-119.372052
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,5,2021,37.756629,-119.845644
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Leptosiphon ciliatus,29,7,2023,37.891122,-119.262567
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.50362,-119.60862
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,6,8,2023,37.719622,-119.648255
iNaturalist,Observations,HUMAN_OBSERVATION,Iridaceae,Iris hartwegii,30,7,2023,37.76635,-119.806015
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,23,7,2022,37.878554,-119.371581
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe primuloides,25,7,2023,37.877588,-119.377024
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Cryptogramma acrostichoides,9,7,2021,37.878546,-119.393398
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Heracleum maximum,29,7,2023,37.711003,-119.6006
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Adenocaulon bicolor,30,7,2023,37.768233,-119.805887
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,13,8,2023,37.823263,-119.475525
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Leptosiphon ciliatus,19,6,2023,37.752767,-119.556595
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus chrysolepis,9,7,2023,37.757697,-119.541803
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.50428,-119.605505
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus chrysolepis,7,8,2023,37.745503,-119.599288
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,24,6,2023,37.564542,-119.615945
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Heracleum maximum,29,7,2023,37.711542,-119.597156
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,8,8,2023,37.711439,-119.596888
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Cryptogramma acrostichoides,30,7,2021,37.881517,-119.373597
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,29,7,2023,37.728225,-119.581305
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,3,9,2016,37.744317,-119.58103
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum spathulifolium,7,5,2021,37.726599,-119.53941
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Geum macrophyllum,21,7,2023,37.73167,-119.56063
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos viscida,28,9,2021,37.728623,-119.615542
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Heracleum maximum,25,7,2023,37.756758,-119.798935
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Diplacus bolanderi,30,6,2023,37.970438,-119.782122
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Adenocaulon bicolor,30,7,2023,37.768575,-119.806
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Cercis occidentalis,1,8,2023,37.748317,-119.587403
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,11,8,2022,37.832419,-119.588631
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,27,7,2021,37.667381,-119.636358
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Polemonium californicum,13,8,2023,37.823263,-119.475525
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,24,7,2023,37.565228,-119.614972
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis attollens,12,8,2023,37.879005,-119.358672
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,23,10,2021,37.503974,-119.600211
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Adenocaulon bicolor,30,7,2023,37.76627,-119.804847
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Geum macrophyllum,19,6,2023,37.756464,-119.538306
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pseudotsuga menziesii,7,5,2021,37.726343,-119.531694
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,2,9,2019,37.762625,-119.492091
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503838,-119.605117
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,7,8,2023,37.737635,-119.607652
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,29,7,2023,37.727698,-119.580393
iNaturalist,Observations,HUMAN_OBSERVATION,Grossulariaceae,Ribes nevadense,6,6,2023,37.765488,-119.804404
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.50262,-119.609887
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,23,10,2021,37.505925,-119.608177
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,8,8,2023,37.679928,-119.63183
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,31,7,2023,37.68025,-119.622635
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,9,9,2021,37.673062,-119.657729
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,25,8,2020,37.850271,-119.573371
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,29,7,2023,37.728019,-119.581333
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,8,10,2017,37.77272,-119.75882
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,15,6,2023,37.737732,-119.606194
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Lilium parvum,8,8,2023,37.679928,-119.63183
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,5,2021,37.750498,-119.84105
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,4,7,2019,37.711983,-119.690978
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe primuloides,14,8,2023,37.875287,-119.407489
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503942,-119.6034
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503058,-119.60772
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus minimus,8,8,2023,37.679928,-119.63183
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,13,8,2023,37.823263,-119.475525
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Potentilla santolinoides,1,8,2023,37.84381,-119.263216
iNaturalist,Observations,HUMAN_OBSERVATION,Lamiaceae,Agastache urticifolia,30,7,2023,37.752955,-119.797443
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,18,7,2019,37.745153,-119.579925
iNaturalist,Observations,HUMAN_OBSERVATION,Selaginellaceae,Selaginella hansenii,9,8,2023,37.957541,-119.784323
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Lilium parvum,13,8,2023,37.823263,-119.475525
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Heracleum maximum,30,7,2023,37.752955,-119.797443
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus vacciniifolia,7,5,2021,37.729481,-119.572946
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus vacciniifolia,6,8,2023,37.728042,-119.572808
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,6,5,2021,37.737942,-119.603731
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,3,7,2023,37.740783,-119.513472
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos patula,7,5,2021,37.729922,-119.573424
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Ageratina occidentalis,2,8,2023,37.723587,-119.546662
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,8,8,2023,37.679928,-119.63183
iNaturalist,Observations,HUMAN_OBSERVATION,Rhamnaceae,Ceanothus cordulatus,7,5,2021,37.728141,-119.573084
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,18,6,2023,37.735553,-119.592597
iNaturalist,Observations,HUMAN_OBSERVATION,Asparagaceae,Triteleia ixioides,13,8,2023,37.823263,-119.475525
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Leptosiphon ciliatus,8,7,2019,37.83557,-119.846317
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,8,8,2023,37.679928,-119.63183
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,29,7,2023,37.672905,-119.62587
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,29,7,2023,37.833555,-119.85091
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.502067,-119.610388
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,24,7,2023,37.739994,-119.565319
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503987,-119.603408
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,29,6,2018,37.812717,-119.490058
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Geum macrophyllum,7,7,2021,37.675481,-119.566942
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron columbianum,13,8,2023,37.823263,-119.475525
iNaturalist,Observations,HUMAN_OBSERVATION,Lauraceae,Umbellularia californica,25,5,2023,37.685608,-119.731461
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,7,8,2023,37.737635,-119.607652
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Spiraea splendens,13,8,2023,37.823263,-119.475525
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus superbus,10,7,2023,37.836362,-119.845903
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus minimus,8,8,2023,37.676798,-119.623929
iNaturalist,Observations,HUMAN_OBSERVATION,Caprifoliaceae,Lonicera interrupta,28,7,2023,37.951953,-119.788963
iNaturalist,Observations,HUMAN_OBSERVATION,Lamiaceae,Agastache urticifolia,24,7,2023,37.74275,-119.594284
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503613,-119.608742
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,25,5,2023,37.741768,-119.596433
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos nevadensis,23,7,2023,37.80973,-119.48497
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Heracleum maximum,30,7,2023,37.75313,-119.797372
iNaturalist,Observations,HUMAN_OBSERVATION,Euphorbiaceae,Croton setiger,9,8,2023,37.959739,-119.776103
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.504258,-119.605492
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.504242,-119.605195
iNaturalist,Observations,HUMAN_OBSERVATION,Lamiaceae,Agastache urticifolia,30,7,2023,37.753137,-119.797378
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.50363,-119.606772
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,5,2021,37.750503,-119.841083
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,6,8,2023,37.720325,-119.64868
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Tsuga mertensiana,6,8,2023,37.728158,-119.573538
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Collomia grandiflora,30,7,2023,37.753113,-119.797272
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503495,-119.600992
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,8,8,2023,37.712535,-119.586495
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Leptosiphon ciliatus,20,7,2023,37.713047,-119.586492
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,7,8,2023,37.741812,-119.600997
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Chamaebatia foliolosa,8,5,2021,37.761114,-119.844068
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,5,7,2023,37.540545,-119.628107
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,26,6,2021,37.740605,-119.640555
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,29,7,2023,37.728277,-119.581346
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Adenocaulon bicolor,30,7,2023,37.759168,-119.806109
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,9,6,2023,37.739628,-119.562929
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus vacciniifolia,6,8,2023,37.728578,-119.57312
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,9,9,2019,37.714649,-119.58567
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,21,7,2023,37.847508,-119.421897
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos nevadensis,18,7,2023,37.706995,-119.609803
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,5,2021,37.749006,-119.839558
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,13,8,2023,37.810954,-119.48518
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos viscida,23,10,2021,37.501697,-119.628345
iNaturalist,Observations,HUMAN_OBSERVATION,Orchidaceae,Corallorhiza striata,6,6,2023,37.760588,-119.80639
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum spathulifolium,7,5,2021,37.726599,-119.53941
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Diplacus torreyi,6,8,2023,37.531788,-119.627145
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,29,7,2023,37.72818,-119.58135299999999
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos viscida,6,8,2023,37.715697,-119.676978
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,25,7,2023,37.542165,-119.624415
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Geum macrophyllum,21,7,2023,37.731647,-119.560562
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503413,-119.600913
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe erubescens,25,7,2023,37.872518,-119.649439
iNaturalist,Observations,HUMAN_OBSERVATION,Iridaceae,Sisyrinchium bellum,20,7,2023,37.869362,-119.33217
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,8,8,2023,37.711454,-119.596985
iNaturalist,Observations,HUMAN_OBSERVATION,Euphorbiaceae,Croton setiger,27,7,2023,37.957847,-119.782887
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola purpurea,8,5,2021,37.761114,-119.844068
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus chrysolepis,6,8,2023,37.71837,-119.648712
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe breweri,3,8,2023,37.816425,-119.48114700000001
iNaturalist,Observations,HUMAN_OBSERVATION,Grossulariaceae,Ribes roezlii,6,6,2023,37.760873,-119.805868
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,8,8,2023,37.503545,-119.606858
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,6,5,2021,37.737544,-119.571814
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum spathulifolium,2,8,2023,37.722778,-119.547058
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,29,7,2023,37.725517,-119.57558
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Pyrola picta,30,7,2023,37.758653,-119.806113
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Rudbeckia californica,29,7,2023,37.753328,-119.797378
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon rostriflorus,5,8,2023,37.726278,-119.531455
iNaturalist,Observations,HUMAN_OBSERVATION,Calycanthaceae,Calycanthus occidentalis,2,8,2023,37.737422,-119.571625
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,25,7,2023,37.776309,-119.751342
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Cirsium andersonii,30,7,2023,37.835217,-119.847192
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum obtusatum,29,7,2023,37.71322,-119.593672
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus kelloggii,3,8,2023,37.75755,-119.537195
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos viscida,2,8,2023,37.743355,-119.600913
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,29,7,2023,37.726895,-119.582375
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Chrysolepis sempervirens,6,8,2023,37.67247,-119.700487
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Diplacus mephiticus,29,7,2023,37.727603,-119.58048
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Diplacus leptaleus,25,7,2023,37.776309,-119.751342
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Apocynum androsaemifolium,7,8,2023,37.75385,-119.5952
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,30,7,2023,37.778028,-119.8341
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,25,7,2023,37.776309,-119.751342
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Pyrola picta,30,7,2023,37.766413,-119.804787
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,30,7,2023,37.767647,-119.805717
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Adiantum aleuticum,2,8,2023,37.721942,-119.536895
iNaturalist,Observations,HUMAN_OBSERVATION,Selaginellaceae,Selaginella watsonii,2,8,2023,37.724655,-119.544547
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,29,7,2023,37.727639,-119.580342
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe breweri,30,7,2023,37.875613,-119.391312
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,30,7,2023,37.81113,-119.484695
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,25,5,2023,37.742397,-119.597921
iNaturalist,Observations,HUMAN_OBSERVATION,Lamiaceae,Prunella vulgaris,30,7,2023,37.760787,-119.805439
iNaturalist,Observations,HUMAN_OBSERVATION,Asparagaceae,Triteleia montana,30,7,2023,37.811142,-119.484742
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum spathulifolium,2,8,2023,37.721997,-119.536622
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Diplacus mephiticus,29,7,2023,37.727242,-119.580847
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum spathulifolium,2,8,2023,37.726525,-119.539787
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,29,7,2023,37.723583,-119.584022
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,30,7,2023,37.767697,-119.805714
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Rudbeckia californica,7,8,2023,37.753431,-119.797665
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Calocedrus decurrens,6,8,2023,37.549572,-119.644622
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos patula,29,7,2023,37.724438,-119.582825
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Diplacus mephiticus,29,7,2023,37.727592,-119.580453
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Lilium parvum,30,7,2023,37.761363,-119.805022
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,5,8,2023,37.805579,-119.55564
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,30,7,2023,37.835567,-119.847038
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus chrysolepis,28,7,2023,37.950355,-119.789618
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola lobata,5,8,2023,37.75077,-119.794083
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Solidago multiradiata,1,8,2023,37.872188,-119.369033
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,3,8,2023,37.83797,-119.577395
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,30,7,2023,37.767788,-119.805628
iNaturalist,Observations,HUMAN_OBSERVATION,Namaceae,Eriodictyon californicum,28,7,2023,37.94647,-119.787628
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus kelloggii,2,8,2023,37.723872,-119.533163
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Aspidotis densa,2,8,2023,37.726642,-119.539397
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Chrysolepis sempervirens,29,7,2023,37.72753,-119.57375
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,30,7,2023,37.81068,-119.485313
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,21,7,2023,37.750359,-119.54978
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Erigeron breweri,3,8,2023,37.7532,-119.542397
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos viscida,28,7,2023,37.945906,-119.788253
